domainID,siteID,horizontalPosition.HOR,verticalPosition.VER,sensorDepth,startDateTime,endDateTime
D11,CLBJ,001,505,-0.76,2010-01-01T00:00:00Z,NA
D11,CLBJ,001,506,-1.06,2010-01-01T00:00:00Z,NA
D11,CLBJ,001,507,-1.36,2010-01-01T00:00:00Z,NA
D11,CLBJ,001,508,-1.96,2010-01-01T00:00:00Z,NA
D11,CLBJ,002,501,-0.06,2010-01-01T00:00:00Z,NA
D11,CLBJ,002,502,-0.16,2010-01-01T00:00:00Z,NA
D11,CLBJ,002,503,-0.26,2010-01-01T00:00:00Z,NA
D11,CLBJ,002,504,-0.56,2010-01-01T00:00:00Z,NA
D11,CLBJ,002,505,-0.76,2010-01-01T00:00:00Z,NA
D11,CLBJ,002,506,-1.06,2010-01-01T00:00:00Z,NA
D11,CLBJ,002,507,-1.36,2010-01-01T00:00:00Z,NA
D11,CLBJ,002,508,-1.96,2010-01-01T00:00:00Z,NA
D11,CLBJ,003,501,-0.06,2010-01-01T00:00:00Z,NA
D11,CLBJ,003,502,-0.16,2010-01-01T00:00:00Z,NA
D11,CLBJ,003,503,-0.26,2010-01-01T00:00:00Z,NA
D11,CLBJ,003,504,-0.56,2010-01-01T00:00:00Z,NA
D11,CLBJ,003,505,-0.76,2010-01-01T00:00:00Z,NA
D11,CLBJ,003,506,-1.06,2010-01-01T00:00:00Z,NA
D11,CLBJ,003,507,-1.36,2010-01-01T00:00:00Z,NA
D11,CLBJ,003,508,-1.96,2010-01-01T00:00:00Z,NA
D11,CLBJ,004,501,-0.06,2010-01-01T00:00:00Z,NA
D11,CLBJ,004,502,-0.16,2010-01-01T00:00:00Z,NA
D11,CLBJ,004,503,-0.26,2010-01-01T00:00:00Z,NA
D11,CLBJ,004,504,-0.56,2010-01-01T00:00:00Z,NA
D11,CLBJ,004,505,-0.76,2010-01-01T00:00:00Z,NA
D11,CLBJ,004,506,-1.06,2010-01-01T00:00:00Z,NA
D11,CLBJ,004,507,-1.36,2010-01-01T00:00:00Z,NA
D11,CLBJ,004,508,-1.96,2010-01-01T00:00:00Z,NA
D11,CLBJ,005,501,-0.06,2010-01-01T00:00:00Z,NA
D11,CLBJ,005,502,-0.16,2010-01-01T00:00:00Z,NA
D11,CLBJ,005,503,-0.26,2010-01-01T00:00:00Z,NA
D11,CLBJ,005,504,-0.56,2010-01-01T00:00:00Z,NA
D11,CLBJ,005,505,-0.76,2010-01-01T00:00:00Z,NA
D11,CLBJ,005,506,-1.06,2010-01-01T00:00:00Z,NA
D11,CLBJ,005,507,-1.36,2010-01-01T00:00:00Z,NA
D11,CLBJ,005,508,-1.96,2010-01-01T00:00:00Z,NA
D11,OAES,001,501,-0.06,2010-01-01T00:00:00Z,NA
D11,OAES,001,502,-0.16,2010-01-01T00:00:00Z,NA
D11,OAES,001,503,-0.26,2010-01-01T00:00:00Z,NA
D11,OAES,001,504,-0.36,2010-01-01T00:00:00Z,NA
D11,OAES,001,505,NA,2010-01-01T00:00:00Z,NA
D11,OAES,001,506,NA,2010-01-01T00:00:00Z,NA
D11,OAES,001,507,NA,2010-01-01T00:00:00Z,NA
D11,OAES,001,508,NA,2010-01-01T00:00:00Z,NA
D11,OAES,002,501,-0.06,2010-01-01T00:00:00Z,NA
D11,OAES,002,502,-0.16,2010-01-01T00:00:00Z,NA
D11,OAES,002,503,-0.26,2010-01-01T00:00:00Z,NA
D11,OAES,002,504,-0.36,2010-01-01T00:00:00Z,NA
D11,OAES,002,505,NA,2010-01-01T00:00:00Z,NA
D11,OAES,002,506,NA,2010-01-01T00:00:00Z,NA
D11,OAES,002,507,NA,2010-01-01T00:00:00Z,NA
D11,OAES,002,508,NA,2010-01-01T00:00:00Z,NA
D11,OAES,003,501,-0.07,2010-01-01T00:00:00Z,NA
D11,OAES,003,502,-0.17,2010-01-01T00:00:00Z,NA
D11,OAES,003,503,-0.27,2010-01-01T00:00:00Z,NA
D11,OAES,003,504,-0.37,2010-01-01T00:00:00Z,NA
D11,OAES,003,505,NA,2010-01-01T00:00:00Z,NA
D11,OAES,003,506,NA,2010-01-01T00:00:00Z,NA
D11,OAES,003,507,NA,2010-01-01T00:00:00Z,NA
D11,OAES,003,508,NA,2010-01-01T00:00:00Z,NA
D11,OAES,004,501,-0.06,2010-01-01T00:00:00Z,NA
D11,OAES,004,502,-0.16,2010-01-01T00:00:00Z,NA
D11,OAES,004,503,-0.26,2010-01-01T00:00:00Z,NA
D11,OAES,004,504,-0.36,2010-01-01T00:00:00Z,NA
D11,OAES,004,505,NA,2010-01-01T00:00:00Z,NA
D11,OAES,004,506,NA,2010-01-01T00:00:00Z,NA
D11,OAES,004,507,NA,2010-01-01T00:00:00Z,NA
D11,OAES,004,508,NA,2010-01-01T00:00:00Z,NA
D11,OAES,005,501,-0.07,2010-01-01T00:00:00Z,NA
D11,OAES,005,502,-0.17,2010-01-01T00:00:00Z,NA
D11,OAES,005,503,-0.27,2010-01-01T00:00:00Z,NA
D11,OAES,005,504,-0.37,2010-01-01T00:00:00Z,NA
D11,OAES,005,505,NA,2010-01-01T00:00:00Z,NA
D11,OAES,005,506,NA,2010-01-01T00:00:00Z,NA
D11,OAES,005,507,NA,2010-01-01T00:00:00Z,NA
D11,OAES,005,508,NA,2010-01-01T00:00:00Z,NA
D12,YELL,001,501,-0.06,2010-01-01T00:00:00Z,NA
D12,YELL,001,502,-0.16,2010-01-01T00:00:00Z,NA
D12,YELL,001,503,-0.26,2010-01-01T00:00:00Z,NA
D12,YELL,001,504,-0.36,2010-01-01T00:00:00Z,NA
D12,YELL,001,505,-0.46,2010-01-01T00:00:00Z,NA
D12,YELL,001,506,-0.56,2010-01-01T00:00:00Z,NA
D12,YELL,001,507,NA,2010-01-01T00:00:00Z,NA
D12,YELL,001,508,NA,2010-01-01T00:00:00Z,NA
D12,YELL,002,501,-0.06,2010-01-01T00:00:00Z,NA
D12,YELL,002,502,-0.16,2010-01-01T00:00:00Z,NA
D12,YELL,002,503,NA,2010-01-01T00:00:00Z,NA
D12,YELL,002,504,NA,2010-01-01T00:00:00Z,NA
D12,YELL,002,505,NA,2010-01-01T00:00:00Z,NA
D12,YELL,002,506,NA,2010-01-01T00:00:00Z,NA
D12,YELL,002,507,NA,2010-01-01T00:00:00Z,NA
D12,YELL,002,508,NA,2010-01-01T00:00:00Z,NA
D12,YELL,003,501,-0.06,2010-01-01T00:00:00Z,NA
D12,YELL,003,502,-0.16,2010-01-01T00:00:00Z,NA
D12,YELL,003,503,-0.26,2010-01-01T00:00:00Z,NA
D12,YELL,003,504,-0.36,2010-01-01T00:00:00Z,NA
D12,YELL,003,505,-0.56,2010-01-01T00:00:00Z,NA
D12,YELL,003,506,-0.66,2010-01-01T00:00:00Z,NA
D12,YELL,003,507,NA,2010-01-01T00:00:00Z,NA
D12,YELL,003,508,NA,2010-01-01T00:00:00Z,NA
D12,YELL,004,501,-0.06,2010-01-01T00:00:00Z,NA
D12,YELL,004,502,-0.16,2010-01-01T00:00:00Z,NA
D12,YELL,004,503,-0.26,2010-01-01T00:00:00Z,NA
D12,YELL,004,504,-0.36,2010-01-01T00:00:00Z,NA
D12,YELL,004,505,-0.56,2010-01-01T00:00:00Z,NA
D12,YELL,004,506,-0.86,2010-01-01T00:00:00Z,NA
D12,YELL,004,507,-1.26,2010-01-01T00:00:00Z,NA
D12,YELL,004,508,-1.76,2010-01-01T00:00:00Z,NA
D12,YELL,005,501,-0.06,2010-01-01T00:00:00Z,NA
D12,YELL,005,502,-0.16,2010-01-01T00:00:00Z,NA
D12,YELL,005,503,-0.26,2010-01-01T00:00:00Z,NA
D12,YELL,005,504,-0.46,2010-01-01T00:00:00Z,NA
D12,YELL,005,505,NA,2010-01-01T00:00:00Z,NA
D12,YELL,005,506,NA,2010-01-01T00:00:00Z,NA
D12,YELL,005,507,NA,2010-01-01T00:00:00Z,NA
D12,YELL,005,508,NA,2010-01-01T00:00:00Z,NA
D13,MOAB,001,501,-0.06,2010-01-01T00:00:00Z,NA
D13,MOAB,001,502,-0.16,2010-01-01T00:00:00Z,NA
D13,MOAB,001,503,-0.26,2010-01-01T00:00:00Z,NA
D13,MOAB,001,504,-0.36,2010-01-01T00:00:00Z,NA
D13,MOAB,001,505,-0.66,2010-01-01T00:00:00Z,NA
D13,MOAB,001,506,-0.96,2010-01-01T00:00:00Z,NA
D13,MOAB,001,507,-1.46,2010-01-01T00:00:00Z,NA
D13,MOAB,001,508,-1.96,2010-01-01T00:00:00Z,NA
D13,MOAB,002,501,-0.055,2010-01-01T00:00:00Z,NA
D13,MOAB,002,502,-0.155,2010-01-01T00:00:00Z,NA
D13,MOAB,002,503,-0.255,2010-01-01T00:00:00Z,NA
D13,MOAB,002,504,-0.355,2010-01-01T00:00:00Z,NA
D13,MOAB,002,505,-0.655,2010-01-01T00:00:00Z,NA
D13,MOAB,002,506,-0.955,2010-01-01T00:00:00Z,NA
D13,MOAB,002,507,-1.455,2010-01-01T00:00:00Z,NA
D13,MOAB,002,508,-1.955,2010-01-01T00:00:00Z,NA
D13,MOAB,003,501,-0.055,2010-01-01T00:00:00Z,NA
D13,MOAB,003,502,-0.155,2010-01-01T00:00:00Z,NA
D13,MOAB,003,503,-0.255,2010-01-01T00:00:00Z,NA
D13,MOAB,003,504,-0.355,2010-01-01T00:00:00Z,NA
D13,MOAB,003,505,-0.655,2010-01-01T00:00:00Z,NA
D13,MOAB,003,506,-0.955,2010-01-01T00:00:00Z,NA
D13,MOAB,003,507,-1.455,2010-01-01T00:00:00Z,NA
D13,MOAB,003,508,-1.955,2010-01-01T00:00:00Z,NA
D13,MOAB,004,501,-0.055,2010-01-01T00:00:00Z,NA
D13,MOAB,004,502,-0.155,2010-01-01T00:00:00Z,NA
D13,MOAB,004,503,-0.255,2010-01-01T00:00:00Z,NA
D13,MOAB,004,504,-0.355,2010-01-01T00:00:00Z,NA
D13,MOAB,004,505,-0.655,2010-01-01T00:00:00Z,NA
D13,MOAB,004,506,-0.955,2010-01-01T00:00:00Z,NA
D13,MOAB,004,507,-1.455,2010-01-01T00:00:00Z,NA
D13,MOAB,004,508,-1.955,2010-01-01T00:00:00Z,NA
D13,MOAB,005,501,-0.065,2010-01-01T00:00:00Z,NA
D13,MOAB,005,502,-0.165,2010-01-01T00:00:00Z,NA
D13,MOAB,005,503,-0.265,2010-01-01T00:00:00Z,NA
D13,MOAB,005,504,-0.365,2010-01-01T00:00:00Z,NA
D13,MOAB,005,505,-0.665,2010-01-01T00:00:00Z,NA
D13,MOAB,005,506,-0.965,2010-01-01T00:00:00Z,NA
D13,MOAB,005,507,-1.465,2010-01-01T00:00:00Z,NA
D13,MOAB,005,508,-1.965,2010-01-01T00:00:00Z,NA
D13,NIWO,001,501,-0.05,2010-01-01T00:00:00Z,NA
D13,NIWO,001,502,-0.15,2010-01-01T00:00:00Z,NA
D13,NIWO,001,503,-0.25,2010-01-01T00:00:00Z,NA
D13,NIWO,001,504,-0.35,2010-01-01T00:00:00Z,NA
D13,NIWO,001,505,-0.65,2010-01-01T00:00:00Z,NA
D13,NIWO,001,506,-0.95,2010-01-01T00:00:00Z,NA
D13,NIWO,001,507,-1.45,2010-01-01T00:00:00Z,NA
D13,NIWO,001,508,-1.75,2010-01-01T00:00:00Z,NA
D13,NIWO,002,501,-0.05,2010-01-01T00:00:00Z,NA
D13,NIWO,002,502,-0.15,2010-01-01T00:00:00Z,NA
D13,NIWO,002,503,-0.25,2010-01-01T00:00:00Z,NA
D13,NIWO,002,504,-0.35,2010-01-01T00:00:00Z,NA
D13,NIWO,002,505,-0.65,2010-01-01T00:00:00Z,NA
D13,NIWO,002,506,-0.95,2010-01-01T00:00:00Z,NA
D13,NIWO,002,507,-1.45,2010-01-01T00:00:00Z,NA
D13,NIWO,002,508,-1.95,2010-01-01T00:00:00Z,NA
D13,NIWO,003,501,-0.05,2010-01-01T00:00:00Z,NA
D13,NIWO,003,502,-0.15,2010-01-01T00:00:00Z,NA
D13,NIWO,003,503,-0.25,2010-01-01T00:00:00Z,NA
D13,NIWO,003,504,-0.35,2010-01-01T00:00:00Z,NA
D13,NIWO,003,505,-0.65,2010-01-01T00:00:00Z,NA
D13,NIWO,003,506,-0.95,2010-01-01T00:00:00Z,NA
D13,NIWO,003,507,-1.45,2010-01-01T00:00:00Z,NA
D13,NIWO,003,508,-1.95,2010-01-01T00:00:00Z,NA
D13,NIWO,004,501,-0.055,2010-01-01T00:00:00Z,NA
D13,NIWO,004,502,-0.155,2010-01-01T00:00:00Z,NA
D13,NIWO,004,503,-0.255,2010-01-01T00:00:00Z,NA
D13,NIWO,004,504,-0.355,2010-01-01T00:00:00Z,NA
D13,NIWO,004,505,-0.655,2010-01-01T00:00:00Z,NA
D13,NIWO,004,506,-0.955,2010-01-01T00:00:00Z,NA
D13,NIWO,004,507,-1.455,2010-01-01T00:00:00Z,NA
D13,NIWO,004,508,-1.955,2010-01-01T00:00:00Z,NA
D13,NIWO,005,501,-0.058,2010-01-01T00:00:00Z,NA
D13,NIWO,005,502,-0.158,2010-01-01T00:00:00Z,NA
D13,NIWO,005,503,-0.258,2010-01-01T00:00:00Z,NA
D13,NIWO,005,504,-0.358,2010-01-01T00:00:00Z,NA
D13,NIWO,005,505,-0.658,2010-01-01T00:00:00Z,NA
D13,NIWO,005,506,-0.958,2010-01-01T00:00:00Z,NA
D13,NIWO,005,507,-1.458,2010-01-01T00:00:00Z,NA
D13,NIWO,005,508,-1.958,2010-01-01T00:00:00Z,NA
D14,JORN,001,501,-0.06,2010-01-01T00:00:00Z,NA
D14,JORN,001,502,-0.16,2010-01-01T00:00:00Z,NA
D14,JORN,001,503,-0.26,2010-01-01T00:00:00Z,NA
D14,JORN,001,504,-0.56,2010-01-01T00:00:00Z,NA
D14,JORN,001,505,-0.96,2010-01-01T00:00:00Z,NA
D14,JORN,001,506,-1.26,2010-01-01T00:00:00Z,NA
D14,JORN,001,507,-1.56,2010-01-01T00:00:00Z,NA
D14,JORN,001,508,-1.96,2010-01-01T00:00:00Z,NA
D14,JORN,002,501,-0.061,2010-01-01T00:00:00Z,NA
D14,JORN,002,502,-0.161,2010-01-01T00:00:00Z,NA
D14,JORN,002,503,-0.261,2010-01-01T00:00:00Z,NA
D14,JORN,002,504,-0.561,2010-01-01T00:00:00Z,NA
D14,JORN,002,505,-0.961,2010-01-01T00:00:00Z,NA
D14,JORN,002,506,-1.261,2010-01-01T00:00:00Z,NA
D14,JORN,002,507,-1.561,2010-01-01T00:00:00Z,NA
D14,JORN,002,508,-1.961,2010-01-01T00:00:00Z,NA
D14,JORN,003,501,-0.06,2010-01-01T00:00:00Z,NA
D14,JORN,003,502,-0.16,2010-01-01T00:00:00Z,NA
D14,JORN,003,503,-0.26,2010-01-01T00:00:00Z,NA
D14,JORN,003,504,-0.56,2010-01-01T00:00:00Z,NA
D14,JORN,003,505,-0.96,2010-01-01T00:00:00Z,NA
D14,JORN,003,506,-1.26,2010-01-01T00:00:00Z,NA
D14,JORN,003,507,-1.56,2010-01-01T00:00:00Z,NA
D14,JORN,003,508,-1.96,2010-01-01T00:00:00Z,NA
D14,JORN,004,501,-0.058,2010-01-01T00:00:00Z,NA
D14,JORN,004,502,-0.158,2010-01-01T00:00:00Z,NA
D14,JORN,004,503,-0.258,2010-01-01T00:00:00Z,NA
D14,JORN,004,504,-0.558,2010-01-01T00:00:00Z,NA
D14,JORN,004,505,-0.958,2010-01-01T00:00:00Z,NA
D14,JORN,004,506,-1.258,2010-01-01T00:00:00Z,NA
D14,JORN,004,507,-1.558,2010-01-01T00:00:00Z,NA
D14,JORN,004,508,-1.958,2010-01-01T00:00:00Z,NA
D14,JORN,005,501,-0.06,2010-01-01T00:00:00Z,NA
D14,JORN,005,502,-0.16,2010-01-01T00:00:00Z,NA
D14,JORN,005,503,-0.26,2010-01-01T00:00:00Z,NA
D14,JORN,005,504,-0.56,2010-01-01T00:00:00Z,NA
D14,JORN,005,505,-0.96,2010-01-01T00:00:00Z,NA
D14,JORN,005,506,-1.26,2010-01-01T00:00:00Z,NA
D14,JORN,005,507,-1.56,2010-01-01T00:00:00Z,NA
D14,JORN,005,508,-1.96,2010-01-01T00:00:00Z,NA
D14,SRER,001,501,-0.06,2010-01-01T00:00:00Z,NA
D14,SRER,001,502,-0.16,2010-01-01T00:00:00Z,NA
D14,SRER,001,503,-0.26,2010-01-01T00:00:00Z,NA
D14,SRER,001,504,-0.56,2010-01-01T00:00:00Z,NA
D14,SRER,001,505,-0.96,2010-01-01T00:00:00Z,NA
D14,SRER,001,506,-1.16,2010-01-01T00:00:00Z,NA
D14,SRER,001,507,-1.56,2010-01-01T00:00:00Z,NA
D14,SRER,001,508,-1.96,2010-01-01T00:00:00Z,NA
D14,SRER,002,501,-0.062,2010-01-01T00:00:00Z,NA
D14,SRER,002,502,-0.162,2010-01-01T00:00:00Z,NA
D14,SRER,002,503,-0.262,2010-01-01T00:00:00Z,NA
D14,SRER,002,504,-0.562,2010-01-01T00:00:00Z,NA
D14,SRER,002,505,-0.962,2010-01-01T00:00:00Z,NA
D14,SRER,002,506,-1.162,2010-01-01T00:00:00Z,NA
D14,SRER,002,507,-1.562,2010-01-01T00:00:00Z,NA
D14,SRER,002,508,-1.962,2010-01-01T00:00:00Z,NA
D14,SRER,003,501,-0.06,2010-01-01T00:00:00Z,NA
D14,SRER,003,502,-0.16,2010-01-01T00:00:00Z,NA
D14,SRER,003,503,-0.26,2010-01-01T00:00:00Z,NA
D14,SRER,003,504,-0.56,2010-01-01T00:00:00Z,NA
D14,SRER,003,505,-0.96,2010-01-01T00:00:00Z,NA
D14,SRER,003,506,-1.16,2010-01-01T00:00:00Z,NA
D14,SRER,003,507,-1.56,2010-01-01T00:00:00Z,NA
D14,SRER,003,508,-1.96,2010-01-01T00:00:00Z,NA
D14,SRER,004,501,-0.058,2010-01-01T00:00:00Z,NA
D14,SRER,004,502,-0.158,2010-01-01T00:00:00Z,NA
D14,SRER,004,503,-0.258,2010-01-01T00:00:00Z,NA
D14,SRER,004,504,-0.558,2010-01-01T00:00:00Z,NA
D14,SRER,004,505,-0.958,2010-01-01T00:00:00Z,NA
D14,SRER,004,506,-1.158,2010-01-01T00:00:00Z,NA
D14,SRER,004,507,-1.558,2010-01-01T00:00:00Z,NA
D14,SRER,004,508,-1.958,2010-01-01T00:00:00Z,NA
D14,SRER,005,501,-0.062,2010-01-01T00:00:00Z,NA
D14,SRER,005,502,-0.162,2010-01-01T00:00:00Z,NA
D14,SRER,005,503,-0.262,2010-01-01T00:00:00Z,NA
D14,SRER,005,504,-0.562,2010-01-01T00:00:00Z,NA
D14,SRER,005,505,-0.962,2010-01-01T00:00:00Z,NA
D14,SRER,005,506,-1.162,2010-01-01T00:00:00Z,NA
D14,SRER,005,507,-1.562,2010-01-01T00:00:00Z,NA
D14,SRER,005,508,-1.962,2010-01-01T00:00:00Z,NA
D15,ONAQ,001,501,-0.055,2010-01-01T00:00:00Z,NA
D15,ONAQ,001,502,-0.155,2010-01-01T00:00:00Z,NA
D15,ONAQ,001,503,-0.255,2010-01-01T00:00:00Z,NA
D15,ONAQ,001,504,-0.455,2010-01-01T00:00:00Z,NA
D15,ONAQ,001,505,-1.055,2010-01-01T00:00:00Z,NA
D15,ONAQ,001,506,-1.655,2010-01-01T00:00:00Z,NA
D15,ONAQ,001,507,-1.855,2010-01-01T00:00:00Z,NA
D15,ONAQ,001,508,-1.955,2010-01-01T00:00:00Z,NA
D15,ONAQ,002,501,-0.06,2010-01-01T00:00:00Z,NA
D15,ONAQ,002,502,-0.16,2010-01-01T00:00:00Z,NA
D15,ONAQ,002,503,-0.26,2010-01-01T00:00:00Z,NA
D15,ONAQ,002,504,-0.46,2010-01-01T00:00:00Z,NA
D15,ONAQ,002,505,-1.06,2010-01-01T00:00:00Z,NA
D15,ONAQ,002,506,-1.66,2010-01-01T00:00:00Z,NA
D15,ONAQ,002,507,-1.86,2010-01-01T00:00:00Z,NA
D15,ONAQ,002,508,-1.96,2010-01-01T00:00:00Z,NA
D15,ONAQ,003,501,-0.06,2010-01-01T00:00:00Z,NA
D15,ONAQ,003,502,-0.16,2010-01-01T00:00:00Z,NA
D15,ONAQ,003,503,-0.26,2010-01-01T00:00:00Z,NA
D15,ONAQ,003,504,-0.46,2010-01-01T00:00:00Z,NA
D15,ONAQ,003,505,-1.06,2010-01-01T00:00:00Z,NA
D15,ONAQ,003,506,-1.66,2010-01-01T00:00:00Z,NA
D15,ONAQ,003,507,-1.86,2010-01-01T00:00:00Z,NA
D15,ONAQ,003,508,-1.96,2010-01-01T00:00:00Z,NA
D15,ONAQ,004,501,-0.06,2010-01-01T00:00:00Z,NA
D15,ONAQ,004,502,-0.16,2010-01-01T00:00:00Z,NA
D15,ONAQ,004,503,-0.26,2010-01-01T00:00:00Z,NA
D15,ONAQ,004,504,-0.46,2010-01-01T00:00:00Z,NA
D15,ONAQ,004,505,-1.06,2010-01-01T00:00:00Z,NA
D15,ONAQ,004,506,-1.66,2010-01-01T00:00:00Z,NA
D15,ONAQ,004,507,-1.86,2010-01-01T00:00:00Z,NA
D15,ONAQ,004,508,-1.96,2010-01-01T00:00:00Z,NA
D15,ONAQ,005,501,-0.06,2010-01-01T00:00:00Z,NA
D15,ONAQ,005,502,-0.16,2010-01-01T00:00:00Z,NA
D15,ONAQ,005,503,-0.26,2010-01-01T00:00:00Z,NA
D15,ONAQ,005,504,-0.46,2010-01-01T00:00:00Z,NA
D15,ONAQ,005,505,-0.66,2010-01-01T00:00:00Z,NA
D15,ONAQ,005,506,-0.86,2010-01-01T00:00:00Z,NA
D15,ONAQ,005,507,-1.06,2010-01-01T00:00:00Z,NA
D15,ONAQ,005,508,-1.36,2010-01-01T00:00:00Z,NA
D16,ABBY,001,501,-0.06,2010-01-01T00:00:00Z,NA
D16,ABBY,001,502,-0.16,2010-01-01T00:00:00Z,NA
D16,ABBY,001,503,-0.26,2010-01-01T00:00:00Z,NA
D16,ABBY,001,504,-0.36,2010-01-01T00:00:00Z,NA
D16,ABBY,001,505,-0.56,2010-01-01T00:00:00Z,NA
D16,ABBY,001,506,-0.86,2010-01-01T00:00:00Z,NA
D16,ABBY,001,507,-1.16,2010-01-01T00:00:00Z,NA
D16,ABBY,001,508,-1.96,2010-01-01T00:00:00Z,NA
D16,ABBY,002,501,-0.06,2010-01-01T00:00:00Z,NA
D16,ABBY,002,502,-0.16,2010-01-01T00:00:00Z,NA
D16,ABBY,002,503,-0.26,2010-01-01T00:00:00Z,NA
D16,ABBY,002,504,-0.36,2010-01-01T00:00:00Z,NA
D16,ABBY,002,505,-0.56,2010-01-01T00:00:00Z,NA
D16,ABBY,002,506,-0.86,2010-01-01T00:00:00Z,NA
D16,ABBY,002,507,-1.16,2010-01-01T00:00:00Z,NA
D16,ABBY,002,508,-1.96,2010-01-01T00:00:00Z,NA
D16,ABBY,003,501,-0.06,2010-01-01T00:00:00Z,NA
D16,ABBY,003,502,-0.16,2010-01-01T00:00:00Z,NA
D16,ABBY,003,503,-0.26,2010-01-01T00:00:00Z,NA
D16,ABBY,003,504,-0.36,2010-01-01T00:00:00Z,NA
D16,ABBY,003,505,-0.56,2010-01-01T00:00:00Z,NA
D16,ABBY,003,506,-0.86,2010-01-01T00:00:00Z,NA
D16,ABBY,003,507,-1.16,2010-01-01T00:00:00Z,NA
D16,ABBY,003,508,-1.96,2010-01-01T00:00:00Z,NA
D16,ABBY,004,501,-0.07,2010-01-01T00:00:00Z,NA
D16,ABBY,004,502,-0.17,2010-01-01T00:00:00Z,NA
D16,ABBY,004,503,-0.27,2010-01-01T00:00:00Z,NA
D16,ABBY,004,504,-0.37,2010-01-01T00:00:00Z,NA
D16,ABBY,004,505,-0.57,2010-01-01T00:00:00Z,NA
D16,ABBY,004,506,-0.87,2010-01-01T00:00:00Z,NA
D16,ABBY,004,507,-1.17,2010-01-01T00:00:00Z,NA
D16,ABBY,004,508,-1.97,2010-01-01T00:00:00Z,NA
D16,ABBY,005,501,-0.06,2010-01-01T00:00:00Z,NA
D16,ABBY,005,502,-0.16,2010-01-01T00:00:00Z,NA
D16,ABBY,005,503,-0.26,2010-01-01T00:00:00Z,NA
D16,ABBY,005,504,-0.36,2010-01-01T00:00:00Z,NA
D16,ABBY,005,505,-0.56,2010-01-01T00:00:00Z,NA
D16,ABBY,005,506,-0.86,2010-01-01T00:00:00Z,NA
D16,ABBY,005,507,-1.16,2010-01-01T00:00:00Z,NA
D16,ABBY,005,508,-1.96,2010-01-01T00:00:00Z,NA
D16,WREF,001,501,-0.06,2010-01-01T00:00:00Z,NA
D16,WREF,001,502,-0.16,2010-01-01T00:00:00Z,NA
D16,WREF,001,503,-0.26,2010-01-01T00:00:00Z,NA
D16,WREF,001,504,-0.56,2010-01-01T00:00:00Z,NA
D16,WREF,001,505,-0.86,2010-01-01T00:00:00Z,NA
D16,WREF,001,506,-1.16,2010-01-01T00:00:00Z,NA
D16,WREF,001,507,-1.66,2010-01-01T00:00:00Z,NA
D16,WREF,001,508,-1.96,2010-01-01T00:00:00Z,NA
D16,WREF,002,501,-0.065,2010-01-01T00:00:00Z,NA
D16,WREF,002,502,-0.165,2010-01-01T00:00:00Z,NA
D16,WREF,002,503,-0.265,2010-01-01T00:00:00Z,NA
D16,WREF,002,504,-0.565,2010-01-01T00:00:00Z,NA
D16,WREF,002,505,-0.865,2010-01-01T00:00:00Z,NA
D16,WREF,002,506,-1.165,2010-01-01T00:00:00Z,NA
D16,WREF,002,507,-1.665,2010-01-01T00:00:00Z,NA
D16,WREF,002,508,-1.965,2010-01-01T00:00:00Z,NA
D16,WREF,003,501,-0.055,2010-01-01T00:00:00Z,NA
D16,WREF,003,502,-0.155,2010-01-01T00:00:00Z,NA
D16,WREF,003,503,-0.255,2010-01-01T00:00:00Z,NA
D16,WREF,003,504,-0.555,2010-01-01T00:00:00Z,NA
D16,WREF,003,505,-0.855,2010-01-01T00:00:00Z,NA
